dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window
SPY,Naive,2020-02-28,270.0467834472656,2020-03-06,5,271.1405334472656,270.0467834472656,1.09375,0.0,1.0,0.0,False,0.7413745851596444,1.475300100507865,1.200009137392044e-05,6820,expanding
SPY,Naive,2020-02-28,270.0467834472656,2020-03-27,20,232.3555450439453,270.0467834472656,-37.69123840332031,0.0,-1.0,0.0,False,0.7413745851596444,50.839668849997125,1.200009137392044e-05,6820,expanding
SPY,Naive,2020-03-02,281.7415466308594,2020-03-03,1,273.6745300292969,281.7415466308594,-8.0670166015625,0.0,-1.0,0.0,False,0.7429806538690922,10.85764018154886,1.2299977242946625e-05,6821,expanding
SPY,Naive,2020-03-02,281.7415466308594,2020-03-09,5,249.9659118652344,281.7415466308594,-31.77563476562497,0.0,-1.0,0.0,False,0.7429806538690922,42.76778217595906,1.2299977242946625e-05,6821,expanding
SPY,Naive,2020-03-02,281.7415466308594,2020-03-30,20,239.9015045166016,281.7415466308594,-41.840042114257784,0.0,-1.0,0.0,False,0.7429806538690922,56.31377061619924,1.2299977242946625e-05,6821,expanding
SPY,Naive,2020-03-03,273.6745300292969,2020-03-04,1,285.1778564453125,273.6745300292969,11.503326416015625,0.0,1.0,0.0,False,0.7440544019921963,15.460329762468461,1.200009137392044e-05,6822,expanding
SPY,Naive,2020-03-03,273.6745300292969,2020-03-10,5,262.90045166015625,273.6745300292969,-10.774078369140625,0.0,-1.0,0.0,False,0.7440544019921963,14.480229322336063,1.200009137392044e-05,6822,expanding
SPY,Naive,2020-03-03,273.6745300292969,2020-03-31,20,236.3256683349609,273.6745300292969,-37.348861694335966,0.0,-1.0,0.0,False,0.7440544019921963,50.19641251276097,1.200009137392044e-05,6822,expanding
SPY,Naive,2020-03-04,285.1778564453125,2020-03-05,1,275.6981811523437,285.1778564453125,-9.479675292968807,0.0,-1.0,0.0,False,0.7456315453539706,12.713618880580702,1.2399978004395962e-05,6823,expanding
SPY,Naive,2020-03-04,285.1778564453125,2020-03-11,5,250.08447265625,285.1778564453125,-35.0933837890625,0.0,-1.0,0.0,False,0.7456315453539706,47.065315312541884,1.2399978004395962e-05,6823,expanding
SPY,Naive,2020-03-04,285.1778564453125,2020-04-01,20,225.6898498535156,285.1778564453125,-59.4880065917969,0.0,-1.0,0.0,False,0.7456315453539706,79.78204109317345,1.2399978004395962e-05,6823,expanding
SPY,Naive,2020-03-05,275.6981811523437,2020-03-06,1,271.1405334472656,275.6981811523437,-4.557647705078068,0.0,-1.0,0.0,False,0.7469116338410898,6.101990514781212,1.1999974958598614e-05,6824,expanding
SPY,Naive,2020-03-05,275.6981811523437,2020-03-12,5,226.1570587158203,275.6981811523437,-49.54112243652338,0.0,-1.0,0.0,False,0.7469116338410898,66.32795660411894,1.1999974958598614e-05,6824,expanding
SPY,Naive,2020-03-05,275.6981811523437,2020-04-02,20,230.897705078125,275.6981811523437,-44.80047607421869,0.0,-1.0,0.0,False,0.7469116338410898,59.980958984165824,1.1999974958598614e-05,6824,expanding
