origin,saved_converged,rerun_converged,warnflag,task,iterations,function_calls,objective_value,gradient_l2_norm,gradient_max_abs,drift,ma.L1,ma.L2,sigma2,minimum_ma_root_modulus,training_return_volatility,trailing_20_return_volatility,trailing_60_return_volatility,absolute_1_day_return,absolute_5_day_return,absolute_20_day_return,convergence_matches_saved
2019-06-17,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0513851412129243,0.022199458873321823,0.020019622803957252,0.00035490350091545826,-0.06400229567324088,-0.05472230637457794,0.00013085588120514296,3.7298421521868073,0.011484554534126695,0.008374654216795353,0.007823367421380852,0.00037977438336422864,0.001382790210853635,0.012273252978698856,True
2019-06-24,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0516429924581234,0.022160306720267958,0.019960710506694516,0.0003575818888376817,-0.06395408907050772,-0.054640509494897536,0.00013078843209613953,3.732635701161367,0.011481506590062923,0.00783696751278252,0.007486063375118669,0.0012253636124395229,0.019500557438650645,0.042537088826517966,True
2019-07-01,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0518903488637905,0.022706390061303885,0.020771010911246834,0.000358192730419666,-0.06386858911357812,-0.05465408376482973,0.00013072302829033474,3.7329112217285134,0.011478594291257829,0.006627564867011727,0.007545510815876314,0.009037821592783324,0.006855900931568293,0.07885576029771446,True
2019-07-09,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0522032926363485,0.022141291837633744,0.0199522049548761,0.00035885107180183166,-0.06381419055908158,-0.05460814557300323,0.00013064183928844812,3.7346991454016467,0.011474938718649661,0.0051148899085045945,0.007589836528820289,0.0012453395978804238,0.005161127431080104,0.03290037601215268,True
2019-07-16,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0525480023594906,0.022104276834987953,0.01989507700805854,0.0003598947525544668,-0.06378958026753531,-0.054629417112602226,0.00013055180895077626,3.734265112917811,0.011470978425048888,0.005168832543482001,0.007589325716829179,0.0032303331763836596,0.00867737829368398,0.04019496409498302,True
2019-07-23,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.052839433978931,0.02255986419654839,0.020560939484326413,0.00035962661887507195,-0.06380544658876822,-0.05463057629806612,0.00013047517437540486,3.734105272955602,0.011467642568600661,0.0051574211893279385,0.007646859489976527,0.007124498269326374,0.0008336563196404967,0.021528062975972873,True
2019-07-30,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0531602237398667,0.022101661009711206,0.019891519054127064,0.0003598240576034614,-0.06383491767891143,-0.05462403612276489,0.00013039197612974975,3.734065307121406,0.011463983951594444,0.004555627496210717,0.007579513843986457,0.002457449279478219,0.0022973233066041487,0.01696948535100873,True
2019-08-06,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0526928036520964,0.022083972183721587,0.019875472956343235,0.00035298173312162595,-0.06362636625459625,-0.054193278837269154,0.00013051398294485953,3.7485279516520973,0.011468922001850375,0.009275650775571931,0.008680572709271719,0.013925334307183235,0.04391415637952267,0.03210579845959405,True
2019-08-13,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.0526321702583816,0.09084488733759566,0.08407280720490805,0.00035642456127239915,-0.06390392526141683,-0.054286225735814146,0.0001306412487749856,3.7435420248839097,0.011469861620262988,0.011263561136930814,0.008592138842985412,0.015431634743228173,0.016369793023874202,0.024413383729403826,True
2019-08-20,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,115,-3.0522794012043333,0.09046223583727794,0.0840641792621034,0.000354955193969406,-0.0643414956832878,-0.054356613160416956,0.00013073352409159942,3.7379700121026094,0.011474253852565836,0.01368951538012849,0.00955625509670991,0.007692145181437127,0.008443985506326968,0.03369102555537129,True
2019-08-27,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.0521697175976508,0.09042664205581545,0.08402740565572119,0.0003530219555407114,-0.06472869333484588,-0.05428728724459251,0.00013076217649193652,3.7369526687199666,0.011475749005092838,0.01502051381492161,0.01001064850278076,0.0039313199406620924,0.011162345619690761,0.0471506944816662,True
2019-09-04,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.052345866258098,0.09066563132877983,0.08386812351269043,0.000356384087870886,-0.06474609120740564,-0.05435778234449168,0.00013071583636312413,3.734723981819276,0.011473776422110987,0.013310550905457684,0.009758490547367783,0.011286704460029995,0.024686896722861285,0.021450358620717758,True
2019-09-11,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.052597071692548,0.09068285352684194,0.08395537953731833,0.0003592453432643807,-0.06455243554075356,-0.05440870214460644,0.00013065025065070796,3.7347516123287368,0.011470795216267343,0.012046017522008234,0.009906679337665097,0.007085588559210265,0.020899251893238713,0.02597981749008227,True
2019-09-18,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.052954514987258,0.09059104380480774,0.08408852960606682,0.00035943447546526574,-0.06453099712696167,-0.05443038246512704,0.00013055699742978318,3.734279630560641,0.011466695810881453,0.008660891544617888,0.009768561622457032,0.000597822479804222,0.0028270849316029967,0.03725088792801223,True
2019-09-25,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.053255709060591,0.09061977344850933,0.08411090175464496,0.00035812120699639597,-0.06456308408863179,-0.054385358292230124,0.0001304783365974017,3.7353587112594595,0.011463236131299905,0.005844159494714678,0.00968932113756287,0.005897514069711285,0.007017469099773521,0.04139576444792947,True
2019-10-02,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,190,-3.0533091523053284,0.08849661637381913,0.08305796836971863,0.0003531217031550907,-0.06437089598418777,-0.05440507602010466,0.00013046280622288202,3.7362990445769975,0.011462474352123829,0.006748769918974789,0.010035355555987249,0.01782239683752529,0.03264877876785022,0.01593991104278203,True
2019-10-09,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,115,-3.0533929355233296,0.09070300543886359,0.08419924375502662,0.0003543760301694062,-0.06452336320246553,-0.05503442467783844,0.0001304426278882881,3.7165907105418645,0.011462058159172839,0.008048242599342587,0.01048420041270838,0.009451517046330515,0.011082072887618644,0.025757090048402098,True
2019-10-16,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.0536187726951165,0.09077846168511015,0.08416404613243232,0.00035769120610475364,-0.06441684232069282,-0.054934689260228806,0.00013038361784563655,3.720340574513277,0.011459328171595147,0.008846269963102641,0.010576460035351664,0.00160719466415582,0.024184116827833613,0.004400058152171482,True
2019-10-23,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0539392869358273,0.09075970621928799,0.08423212420894176,0.0003581745453547261,-0.06450316694581451,-0.054827579648327275,0.0001303000901184688,3.7227979563296096,0.011455653458993104,0.008761015543947648,0.010571491659719063,0.002904746523938684,0.004947374333056587,0.007564785280658626,True
2019-10-30,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,115,-3.05427776745974,0.09085024505033518,0.08423582742445378,0.0003599896318089711,-0.06446832075983877,-0.054795007655413244,0.00013021183674280826,3.7240278541588636,0.011451730913619729,0.006721296142581983,0.009400266887905568,0.0030621593937150138,0.01410561780578945,0.05431918185429829,True
2019-11-06,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,140,-3.0545898544460983,0.09080892036522677,0.08432589289064996,0.0003611798794939561,-0.06446691444542745,-0.054784557590480884,0.00013013064677913053,3.724345643425315,0.011448151348972297,0.004444202367791011,0.008755519528884875,0.00022844932696042264,0.009685778342642948,0.0529228873093226,True
2019-11-13,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,200,-3.054948085218688,0.08939566688585053,0.0828955773357654,0.0003618287061642913,-0.06446549936072786,-0.05478853175573585,0.00013003523531511857,3.724240145460963,0.011444053887647443,0.003457668497454035,0.007358143872797222,0.0003241978092241027,0.006491521145432166,0.03523029162692115,True
2019-11-20,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,195,-3.055280545870219,0.08949065762218512,0.08318359983050866,0.00036239544663338994,-0.0644492856331932,-0.05479294541907901,0.00012994914986409523,3.7242383816298443,0.011440238357602018,0.003256680965910478,0.006299829179549619,0.003726240747347731,0.00538741118218411,0.035670328476048674,True
2019-11-27,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,140,-3.0556002192804157,0.09108082071538874,0.0843152632157319,0.0003643216622473587,-0.06439912898647582,-0.054778909948973636,0.0001298676969021387,3.7250457819214815,0.011436532998219466,0.0034772406662539118,0.0059474631597764985,0.004447605524864784,0.015042831541721924,0.03660754221198115,True
2019-12-05,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.0558684070165683,0.0910338826835203,0.08435133644902126,0.0003624360758700517,-0.06434398284723075,-0.054873500727690774,0.0001297980470407399,3.722705294305535,0.011433478407712059,0.00427688192716587,0.005978013148444346,0.0017961943714936979,0.011028217022007958,0.015893546847330242,True
2019-12-12,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0561435585312977,0.09120452847625038,0.08426325686095369,0.0003645306102367973,-0.06433867950553107,-0.05486156003216675,0.0001297264425337474,3.7230970302203277,0.011430315473551117,0.00500647114801994,0.0061520440550604,0.008582212695654512,0.016244480451618415,0.02564650615351649,True
2019-12-19,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,115,-3.0564763983311596,0.09110827245429427,0.08440064975801309,0.00036604226231104156,-0.06431938984462614,-0.05478763224956298,0.0001296402394529306,3.7254182621037053,0.011426456439149172,0.004883240684166191,0.006017397698220842,0.004090884161947805,0.011817978522859818,0.0320770734941922,True
2019-12-27,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.056819128510798,0.09111320513495377,0.08447580048809644,0.0003674052298626712,-0.06429226668143811,-0.05477044161386419,0.00012955143629217087,3.7261371806287897,0.011422513087312793,0.004717982929836406,0.0050906645122231605,0.00024739252963446035,0.010993699188472483,0.028027941140942758,True
2020-01-06,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.0570874763493956,0.09110851151281342,0.08454445512562703,0.00036750137671980417,-0.06438498434575374,-0.054831268610999094,0.00012948196227323554,3.7236205900278767,0.011419555571884602,0.004580612220778874,0.004429121169949579,0.0038078152093303785,0.0024129359594997624,0.04146909412245048,True
2020-01-13,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.057382347267806,0.09127446059200132,0.08447074462126014,0.0003691444866382969,-0.0644191222257697,-0.054772680672608806,0.00012940544512027622,3.7250710982212576,0.011416174049540912,0.004426631677111175,0.0042786984952693065,0.006853762179259704,0.013229272496936062,0.038453886167768125,True
2020-01-21,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.057702317440658,0.09117649579007829,0.08460739642224613,0.00037040478372021385,-0.06439031158533529,-0.05477315911065494,0.00012932278529641909,3.7252841971368826,0.011412504034934748,0.004611502320712441,0.004237142711627343,0.0019602850057669485,0.010162946326118139,0.036798853971026446,True
2020-01-28,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.0578143770386097,0.09120380677691117,0.08459746343448049,0.000368155174611308,-0.06438177823209737,-0.0548776247925101,0.00012929376320374445,3.722286948700459,0.011411281277392065,0.006748426521253455,0.005097361183373971,0.010424734593964757,0.01340030070546927,0.012404854077084693,True
2020-02-04,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0578446138298454,0.09163321654963597,0.08431051510271803,0.0003687486182199997,-0.06448602398772248,-0.05506465859427074,0.0001292855136534332,3.716002124803035,0.011411121949777671,0.008253813573465205,0.005911487611752932,0.015126471071588377,0.0066163810388308875,0.016608299156415818,True
2020-02-11,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.0580713168844187,0.09132797509608137,0.0845341482147467,0.00037130002039816897,-0.06427191599380848,-0.05496578714542622,0.00012922718463948284,3.720570363229209,0.011408325842082869,0.008512364790045857,0.0061516441175668325,0.0017312162139262455,0.018666071121037575,0.02204509778051733,True
2020-02-19,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.058396994251105,0.09132103077013791,0.08459914226932941,0.0003723813927655659,-0.06428581999979179,-0.05489204812313462,0.0001291430578647211,3.7226196310308466,0.011404576759589578,0.008472090997293931,0.00614435160718896,0.0047698295927753875,0.009145107012613174,0.021027258467012366,True
2020-02-26,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.0573000656016918,0.09036742258226761,0.08480000226463237,0.0003601551216633774,-0.06216305202366961,-0.054132713319392546,0.00012942725753836554,3.7620459632771257,0.011415077482275016,0.012650645505260308,0.008724784759502821,0.0036850196188318307,0.08265207213781345,0.04822451296533181,True
2020-03-04,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,125,-3.054055780540118,0.09115078971463929,0.08349869093926883,0.00036019555473603673,-0.06416694573055032,-0.05201625064877818,0.00013026863026461064,3.810978850726989,0.011452337549223063,0.021600200958350923,0.013519663542525246,0.04117348959776024,0.004356212814601967,0.05048468118956073,True
2020-03-11,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0471272970082226,0.08829771321700576,0.08326406257808455,0.0003410902718611468,-0.06992821728769232,-0.044316769364561595,0.00013208765562832658,4.0263581241634965,0.01153209216515594,0.03230478871611775,0.019897397373540987,0.04997669831152152,0.13131429191340338,0.2004650442240017,True
2020-03-18,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.029110517895461,0.08555588897614955,0.08101523527593077,0.00032127973561960456,-0.08961088367757017,-0.028020702921824178,0.0001369349213910543,4.585220958357483,0.011753151343956688,0.052115309180478235,0.031353371588097485,0.05195961532347404,0.13380226413363427,0.34341241537024914,True
2020-03-25,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,25,-3.0240203135319157,0.022170173533746045,0.021085562940115155,0.0003238698777374105,-0.08874423864056727,-0.030542158504074737,0.00013821650353071865,4.4507683020410695,0.011813032354083056,0.05761078334964181,0.034077736070182114,0.014859269260191432,0.033761842380302554,0.22699850085213313,True
2020-04-01,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0203825943808997,0.08319210897543713,0.07893838458450697,0.00032543134772788104,-0.08969056869340393,-0.02507026730151974,0.00013934499916454175,4.775333529116807,0.011855071776175202,0.05800964577562914,0.035838339825907346,0.04604909337821805,0.002596618699238995,0.2339513323659741,True
2020-04-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.0176932453976835,0.08430060262773992,0.07701491706591271,0.0003403651676103306,-0.09122915741065192,-0.021137424275265472,0.00014009399054294895,5.050773109974808,0.011887528064771226,0.056029520886523396,0.037367496246640285,0.03301734262484857,0.10729652613428886,0.004659485681718145,True
2020-04-16,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,115,-3.0172392245544053,0.08364758614394419,0.07776983981245028,0.0003430045917284541,-0.0915005232688036,-0.020509839284009217,0.00014022262798284052,5.099622244626566,0.011893193090836392,0.035779195167573705,0.0377282078704653,0.004812606426310317,0.018332298398558322,0.15679404821391074,True
2020-04-23,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.016410716238892,0.08377687557613471,0.07772726311472727,0.0003427063368865517,-0.09189463045414767,-0.022221182425141005,0.0001404553013375731,4.952074362790909,0.01190393472398809,0.029820869382749558,0.038192298556408974,7.155581302775715e-05,7.155581302775715e-05,0.12296065002058043,True
2020-04-30,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.01618100933388,0.08355860636571048,0.07776391708347635,0.0003483326983409862,-0.09199922333549837,-0.021575033526260497,0.00014051996260110912,5.0020404751849625,0.011906612029084065,0.022886613659872275,0.038345879071656465,0.00935424029273868,0.0400364760521974,0.16559374477201683,True
2020-05-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,200,-3.0160371451123917,0.08291653283926144,0.07665177661486978,0.00034656664091092527,-0.09192831997509358,-0.022456763463375964,0.00014055857694561064,4.933139507175076,0.011908451043019708,0.018002583502423068,0.03848848325767591,0.011994390747686268,0.009686200656068067,0.0486110179816599,True
2020-05-14,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,125,-3.015794115495897,0.0835614511438492,0.07743276237981749,0.00034499069559382705,-0.09153089375520589,-0.023196783718877,0.0001406282785488965,4.882867163459754,0.011911095105681188,0.017392287567541465,0.03869997808970607,0.01189613353568042,0.009464716970272846,0.02081400261282873,True
2020-05-21,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.015482032457306,0.08320658202168432,0.07735936766728772,0.00034976308384447857,-0.09185052574007857,-0.022451966438884426,0.0001407160365386338,4.934736519211899,0.011914922892013164,0.015420364769553696,0.03860259625122292,0.006928058282821503,0.03418469050356343,0.05507024892941992,True
2020-05-29,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.015636784657643,0.08342074435989191,0.0773301696899185,0.00035404335421844387,-0.09165077430707382,-0.02240836270926537,0.00014067240490285392,4.941279105367423,0.011912869733315372,0.014110537469265227,0.0372532699232854,0.004446009768977355,0.03151114870529792,0.04654492158252044,True
2020-06-05,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0155314741580255,0.08389627161272316,0.0770727571985961,0.0003606540051851726,-0.09151941648737126,-0.021956231201796423,0.00014070163380514188,4.979065034350642,0.011913862253322628,0.013079778044200428,0.03427333974858658,0.025306511331876003,0.0481765431124801,0.1044076653510686,True
2020-06-12,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.013857568229678,0.08279843080672465,0.07709655656107686,0.0003535402329979762,-0.09123080661238969,-0.021991861741018585,0.00014117392256399208,4.980849580970313,0.011933486454718381,0.01827659364657184,0.025007617726172486,0.011904675165559375,0.048537974533599204,0.06533440778774224,True
2020-06-19,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.0139666813748267,0.0826733164884341,0.07694387673673789,0.0003560213070236874,-0.09110816505689551,-0.022416651364916884,0.00014114283410636988,4.949203178825983,0.011932121153518578,0.017130309254481665,0.021453869563176214,0.005731648391775757,0.01884786865015542,0.04999758593433423,True
2020-06-26,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.013629921809147,0.08226721543176552,0.07712329090914552,0.00035176959538955107,-0.09164143545716365,-0.02186174091903081,0.00014123831314926072,4.984671389337914,0.011936553132190598,0.018809424654262514,0.01898199344064478,0.02403775293826449,0.02822584832769426,0.009739411098657946,True
2020-07-06,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,125,-3.0136504044787853,0.08306018592556297,0.0764907296613191,0.00035926019157941257,-0.09154001312559228,-0.02178197782954144,0.00014123145904636994,4.992724767965193,0.011936172882992802,0.01850818749145662,0.016572559868735175,0.015319311024873272,0.055109954398013805,0.002805999813124238,True
2020-07-13,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,195,-3.0138482921712297,0.08222415631160777,0.07650540081450032,0.00035811929496875727,-0.09193183207029862,-0.02151815818927598,0.0001411755490545336,5.0077677706017365,0.011934174231405489,0.012379361344251471,0.015974496138576908,0.008696520753649573,0.006994696824810909,0.03873727789566406,True
2020-07-20,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0140502691282474,0.08291479426929622,0.07664932244466939,0.00036206862706759544,-0.09192228478668088,-0.021503022972410857,0.00014111872422143632,5.0091584138398435,0.011931754063647132,0.011914809392638394,0.014724416345844718,0.008048882054104034,0.029665864934517394,0.04955527418002603,True
2020-07-27,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.0142713287140506,0.0828523858704068,0.07672093480515542,0.00036133884135275076,-0.091909127056871,-0.021606003116289286,0.0001410564122416425,5.000987974642278,0.011929130041393038,0.00857657857994877,0.014312724454599088,0.007266494058127293,0.003397050077584396,0.0743840724301359,True
2020-08-03,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.014485306169739,0.08294887935272649,0.07666014543162049,0.0003635197806986288,-0.0920259379534415,-0.021393917458104907,0.00014099590458125088,5.016396060305069,0.011926644489862434,0.008053505812167384,0.01383049883627198,0.006927976836768046,0.017085716902652592,0.03635983493477468,True
2020-08-10,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0147860365712695,0.08288522901483132,0.07680397429155363,0.00036623422863717685,-0.09190295884400294,-0.021254590100586966,0.00014091129427266715,5.02989486634355,0.011922902776877414,0.0065901466648572,0.013087585697099027,0.002984501304414522,0.020411352661853677,0.06376588442143927,True
2020-08-17,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,130,-3.0150225258464878,0.0829053913914617,0.07682899068051399,0.00036697316490367723,-0.09205149881864265,-0.021208168067520523,0.00014084464510252044,5.03129397064938,0.011920233329339947,0.006822988316977292,0.01246000205093943,0.0031718555588220454,0.006949005044947221,0.041049024531869094,True
2020-08-24,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0153108689322474,0.08310362325354147,0.07672899919875277,0.00036878112347070674,-0.09202371111707225,-0.02120513734334814,0.0001407632070067154,5.032002927210875,0.01191675963711742,0.005912960496895302,0.012340456031377362,0.010082321838270403,0.014717756637689483,0.05916383124714297,True
2020-08-31,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.015577299002785,0.0828646281393934,0.07696021131487243,0.0003712490375968854,-0.09190941832233478,-0.021016189731090935,0.00014068854176376377,5.049645123614308,0.011913424989418685,0.00520398529132488,0.011901834466511739,0.0036290345417109293,0.018462505360886006,0.060540619705376386,True
2020-09-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.0146802927184666,0.08201027874781287,0.07713976368784217,0.00036436665537186504,-0.09158594481178008,-0.020491931638990803,0.0001409416910391868,5.099722351839017,0.011923571119489352,0.012446796365408373,0.010743085606297,0.02770337153481872,0.04718706543625917,0.0070577983927364585,True
2020-09-15,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,135,-3.014663368194057,0.082862983938747,0.07660105705298605,0.0003668449358899879,-0.09228187025200467,-0.020337284257549586,0.00014094556042382748,5.101300083346891,0.0119245400528589,0.013680846625873867,0.011038847966502268,0.005039883577751425,0.020673008036762752,0.006666204599079073,True
2020-09-22,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,140,-3.014765869222665,0.08278242445373653,0.07658515612796492,0.0003629388727718241,-0.09209513571446366,-0.020398903887243705,0.00014091661802943169,5.099131482532568,0.011923119828028066,0.014164825376217653,0.010263527678164719,0.010132805131092937,0.025449634373552854,0.033501186412163264,True
2020-09-29,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,200,-3.0145654693158694,0.08258432567760496,0.0766270086050045,0.00036361246087453995,-0.0920933217145621,-0.02050720151798608,0.00014097322835484165,5.089808427265618,0.011925535457000706,0.0157425227981387,0.010708601212781122,0.005460579602407201,0.0062478290855843,0.04571586268746497,True
2020-10-06,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,125,-3.014603490965389,0.08240720842039755,0.07678927604893061,0.0003645075677222518,-0.0925084492640376,-0.020193802323909108,0.00014096277059407817,5.109930537787467,0.01192545701136517,0.01288981069484591,0.010941447125833871,0.014317830634936968,0.007672735796194097,0.009143938544988295,True
2020-10-13,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,200,-3.014581090672307,0.082505936433465,0.07661970164996347,0.0003705574183115937,-0.0923853094236924,-0.019792320642531527,0.00014096880848744965,5.147548367858279,0.011925511658314621,0.012509310090489969,0.011234090013673021,0.006547618753878659,0.044382657569356,0.03285358807758154,True
2020-10-20,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,240,-3.0147817951610265,0.08260642714460259,0.07664930148365869,0.0003674975245207008,-0.09235247082047246,-0.01985771187581164,0.00014091223387128086,5.142277961606572,0.011923087141150817,0.012113863993914566,0.011276105780316915,0.003997698610698208,0.01946663347088151,0.038836588980252884,True
2020-10-27,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,125,-3.0149274657298246,0.0824529300570735,0.07677689493057784,0.00036511322842483165,-0.09231120472201176,-0.01993675498161686,0.0001408713642732194,5.1359597477022945,0.011921321415572289,0.010605871069038566,0.011383964827435441,0.0034532340853781207,0.015141121640911415,0.01744763825375717,True
2020-11-03,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.0143344613829606,0.0828062847103116,0.07612013646074754,0.0003637637023922826,-0.09236845095235821,-0.019035927855508686,0.00014103758411008552,5.217038656786638,0.011928200102352193,0.013180838202731816,0.012627662434999454,0.0175019785847903,0.006496216640925034,0.0032786858166380384,True
2020-11-10,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,120,-3.014094706400406,0.0823626222198914,0.07637842549535234,0.00037107362664970704,-0.09137430021941761,-0.018167033138920062,0.00014110572784995583,5.319009617523915,0.011929820663750463,0.01369369144712951,0.013091456107475627,0.0014674405470254115,0.0522096879232663,0.011105716170548341,True
2020-11-17,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,115,-3.014203896308415,0.08233322774524328,0.07647751192330389,0.00037345692707826017,-0.09145043924061194,-0.018137180116288877,0.0001410750558900188,5.3205552547377035,0.011928606296823248,0.01391426157095411,0.013328466182591168,0.0053930831549973135,0.018414473675146148,0.048986823316576,True
