origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2023-08-24,2023-08-24,2022-08-23,2022-08-24,2023-08-24,2022-08-23,125.95130920410156,95.64060974121094,252,21,7,20,5,1435,47,12,7,True,0.11862245202064514,7.362690699985251,0.001761699910275638,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-08-31,2023-08-31,2022-08-30,2022-08-31,2023-08-31,2022-08-30,126.12623596191406,95.8467025756836,252,21,7,20,5,1436,47,8,3,True,0.11416056007146835,4.853068200056441,0.0011799999047070742,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-09-08,2023-09-08,2022-09-07,2022-09-08,2023-09-08,2022-09-07,126.29240417480469,96.02909088134766,252,21,7,20,5,1437,47,8,3,True,0.1147184893488884,4.840316600049846,0.0011246000649407506,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-09-15,2023-09-15,2022-09-14,2022-09-15,2023-09-15,2022-09-14,126.46258544921875,96.22174072265625,252,21,7,20,5,1438,47,14,9,True,0.10916140675544739,8.425798200070858,0.0011419999646022916,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-09-22,2023-09-22,2022-09-21,2022-09-22,2023-09-22,2022-09-21,126.62319946289062,96.38943481445312,252,21,7,20,5,1439,47,8,3,True,0.10295923054218292,4.780079099931754,0.0014156000688672066,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-09-29,2023-09-29,2022-09-28,2022-09-29,2023-09-29,2022-09-28,126.77291870117188,96.53076934814453,252,21,7,20,5,1440,47,8,3,True,0.09498850256204605,4.870332599966787,0.0011598001001402736,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-10-06,2023-10-06,2022-10-05,2022-10-06,2023-10-06,2022-10-05,126.92259979248047,96.67198944091797,252,21,7,20,5,1441,47,16,11,True,0.08633220195770264,9.912026099977084,0.0012861000141128898,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-10-13,2023-10-13,2022-10-12,2022-10-13,2023-10-13,2022-10-12,127.06810760498047,96.80341339111328,252,21,7,20,5,1442,47,8,3,True,0.07693928480148315,4.983753000036813,0.001282899989746511,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-10-20,2023-10-20,2022-10-19,2022-10-20,2023-10-20,2022-10-19,127.2159194946289,96.93991088867188,252,21,7,20,5,1443,47,9,4,True,0.06920571625232697,5.446189200039953,0.0014470999594777822,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-10-27,2023-10-27,2022-10-26,2022-10-27,2023-10-27,2022-10-26,127.37057495117188,97.09230041503906,252,21,7,20,5,1444,47,16,11,True,0.06347798556089401,9.69460839999374,0.0015647000400349498,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-11-03,2023-11-03,2022-11-02,2022-11-03,2023-11-03,2022-11-02,127.52873229980469,97.2528305053711,252,21,7,20,5,1445,47,14,9,True,0.059166278690099716,8.65992429992184,0.0011931000044569373,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-11-10,2023-11-10,2022-11-09,2022-11-10,2023-11-10,2022-11-09,127.68270874023438,97.40311431884766,252,21,7,20,5,1446,47,13,8,True,0.055202361196279526,7.824939800077118,0.0015438999980688095,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-11-17,2023-11-17,2022-11-16,2022-11-17,2023-11-17,2022-11-16,127.8490219116211,97.5835189819336,252,21,7,20,5,1447,47,15,10,True,0.052586182951927185,9.312922299955972,0.0012857000110670924,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-11-27,2023-11-27,2022-11-23,2022-11-25,2023-11-27,2022-11-23,128.0157470703125,97.76467895507812,252,21,7,20,5,1448,47,10,5,True,0.05175240337848663,6.697203099960461,0.0017806000541895628,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-12-04,2023-12-04,2022-12-01,2022-12-02,2023-12-04,2022-12-01,128.1849365234375,97.9520034790039,252,21,7,20,5,1449,47,15,10,True,0.04815888777375221,9.544004400027916,0.0015214999439194798,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-12-11,2023-12-11,2022-12-08,2022-12-09,2023-12-11,2022-12-08,128.3515167236328,98.1323013305664,252,21,7,20,5,1450,47,16,11,True,0.04602234065532684,9.98074079991784,0.0013349000364542007,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-12-18,2023-12-18,2022-12-15,2022-12-16,2023-12-18,2022-12-15,128.51707458496094,98.30965423583984,252,21,7,20,5,1451,47,15,10,True,0.050176627933979034,9.216903700027615,0.0014226000057533383,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-12-26,2023-12-26,2022-12-22,2022-12-23,2023-12-26,2022-12-22,128.67434692382812,98.46627807617188,252,21,7,20,5,1452,47,10,5,True,0.03750497102737427,6.109175999998115,0.001137400045990944,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-01-03,2024-01-03,2022-12-30,2023-01-03,2024-01-03,2022-12-30,128.83091735839844,98.62100219726562,252,21,7,20,5,1453,47,9,4,True,0.05108686164021492,5.507519399980083,0.001200700062327087,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-01-10,2024-01-10,2023-01-09,2023-01-10,2024-01-10,2023-01-09,128.9889373779297,98.77902221679688,252,21,7,20,5,1454,47,18,13,True,0.03870115056633949,11.140283900080249,0.0013858000747859478,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-01-18,2024-01-18,2023-01-17,2023-01-18,2024-01-18,2023-01-17,129.15428161621094,98.95486450195312,252,21,7,20,5,1455,47,9,4,True,0.05339004844427109,5.568291699979454,0.0015103999758139253,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-01-25,2024-01-25,2023-01-24,2023-01-25,2024-01-25,2023-01-24,129.31907653808594,99.12914276123047,252,21,7,20,5,1456,47,10,5,True,0.04173027351498604,6.112019399995916,0.0013910999987274408,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-02-01,2024-02-01,2023-01-31,2023-02-01,2024-02-01,2023-01-31,129.48886108398438,99.31575775146484,252,21,7,20,5,1457,47,8,3,True,0.04920006915926933,4.947977899922989,0.0014668999938294291,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-02-08,2024-02-08,2023-02-07,2023-02-08,2024-02-08,2023-02-07,129.66436767578125,99.51708221435547,252,21,7,20,5,1458,47,10,5,True,0.05498391389846802,6.205372199998237,0.001156899961642921,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-02-15,2024-02-15,2023-02-14,2023-02-15,2024-02-15,2023-02-14,129.83790588378906,99.7128677368164,252,21,7,20,5,1459,47,9,4,True,0.060012686997652054,5.585215199971572,0.0011814999161288142,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-02-23,2024-02-23,2023-02-22,2023-02-23,2024-02-23,2023-02-22,130.00819396972656,99.89985656738281,252,21,7,20,5,1460,47,14,9,True,0.06850402057170868,8.656042300048284,0.0014304000651463866,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-03-01,2024-03-01,2023-03-01,2023-03-02,2024-03-01,2023-03-01,130.1730194091797,100.07264709472656,252,21,7,20,5,1461,47,13,8,True,0.0657687708735466,7.877340200007893,0.0014035999774932861,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-03-08,2024-03-08,2023-03-08,2023-03-09,2024-03-08,2023-03-08,130.33987426757812,100.25030517578125,252,21,7,20,5,1462,47,10,5,True,0.10146261751651764,6.1859007000457495,0.0011879999656230211,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-03-15,2024-03-15,2023-03-15,2023-03-16,2024-03-15,2023-03-15,130.49899291992188,100.4085922241211,252,21,7,20,5,1463,47,15,10,True,0.07295581698417664,9.232629400095902,0.0016244000289589167,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-03-22,2024-03-22,2023-03-22,2023-03-23,2024-03-22,2023-03-22,130.66204833984375,100.57628631591797,252,21,7,20,5,1464,47,9,4,True,0.10323161631822586,5.513549700030126,0.001236799987964332,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-04-01,2024-04-01,2023-03-29,2023-03-30,2024-04-01,2023-03-29,130.82652282714844,100.74725341796875,252,21,7,20,5,1465,47,11,6,True,0.0866299420595169,6.837691700085998,0.0011669999221339822,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2024-04-08,2024-04-08,2023-04-05,2023-04-06,2024-04-08,2023-04-05,130.99810791015625,100.9359359741211,252,21,7,20,5,1466,47,14,9,True,0.1208401620388031,8.661466700024903,0.0014815999893471599,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
